id,name,name_code,attrition,age,gender,marital_status_id,distance_from_home,hourly_rate,daily_rate,monthly_rate,monthly_income,percent_salary_hike,job_level,job_role_id,business_travel_id,department_id,education_id,num_of_companies_worked,total_working_years,training_times_last_year,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,stock_option_level,environment_satisfaction_id,job_involvement_id,job_satisfaction_id,performance_rating_id,relationship_satisfaction_id,work_life_balance_id,over_time,workload_pressure_index,engagement_score,engagement_feedback_score,training_hours_last_year,training_hours_last_6_months,training_gap_score,promotion_stagnation_ratio,role_stability_ratio,attrition_risk_class_id,over_time_hours_last_month,late_arrivals_last_month,absence_days_last_month,absence_ratio,work_shift_id
917,John Johnson,john_johnson,False,34,False,2,2,86,131,6039,4538,12,2,0,1,1,2,0,4,3,3,2,0,2,0,2,2,0,2,3,2,True,4,2,4,32,13,3,0.0,0.667,2,21.53333333333333,7,1,0.0434782608695652,2
918,Robert Johnson,robert_johnson,False,51,True,0,9,83,237,19196,19847,24,5,5,2,1,2,4,31,5,29,10,11,10,1,3,2,1,3,0,1,True,5,3,3,67,35,2,0.379,0.345,2,15.483333333333334,11,1,0.0434782608695652,2
919,Patricia Smith,patricia_smith,False,59,True,2,18,67,1429,20002,10512,12,3,3,1,0,3,6,25,6,9,7,5,4,0,3,2,3,2,3,1,True,3,3,3,88,52,2,0.556,0.778,0,20.166666666666668,10,1,0.0434782608695652,1
920,Michael Jones,michael_jones,False,34,False,0,19,46,135,22534,4444,13,2,2,2,0,2,4,15,2,11,8,5,10,2,2,2,1,2,2,3,True,1,2,3,22,9,4,0.455,0.727,1,19.9,11,1,0.0434782608695652,1
921,David Brown,david_brown,False,28,True,2,1,44,791,6842,2154,11,1,2,2,0,3,0,5,2,4,2,0,2,0,3,2,2,2,2,1,True,4,4,3,23,13,4,0.0,0.5,2,24.066666666666663,10,1,0.0434782608695652,2
922,Barbara Garcia,barbara_garcia,False,44,True,0,4,92,1199,17477,19190,14,5,5,1,0,1,1,26,4,25,9,14,13,2,2,3,0,2,3,1,True,2,2,4,63,23,2,0.56,0.36,2,18.666666666666664,12,2,0.0869565217391304,1
923,David Garcia,david_garcia,False,34,True,1,11,56,648,21833,4490,11,2,8,2,2,2,4,14,5,10,9,1,8,2,2,1,1,2,3,3,True,3,3,4,71,38,2,0.1,0.9,1,19.166666666666668,13,2,0.0869565217391304,1
924,Linda Miller,linda_miller,False,35,True,1,6,66,735,6020,3506,14,1,1,1,0,0,0,4,3,3,2,2,2,0,2,2,2,2,3,2,True,3,3,4,46,23,3,0.667,0.667,1,16.933333333333334,13,1,0.0434782608695652,1
925,Elizabeth Jones,elizabeth_jones,False,42,False,1,7,78,603,5628,2372,16,2,1,1,0,3,6,18,2,1,0,0,0,0,1,3,1,2,3,2,True,4,2,4,23,8,4,0.0,0.0,2,21.133333333333333,12,1,0.0434782608695652,1
926,William Smith,william_smith,False,43,False,2,4,56,531,20364,10231,14,3,0,1,1,3,3,23,3,21,7,15,17,0,3,1,3,2,3,3,True,2,3,4,30,12,4,0.714,0.333,0,14.65,7,1,0.0434782608695652,2
927,James Garcia,james_garcia,False,36,False,2,2,53,429,2323,5410,11,2,3,1,0,3,9,18,2,16,14,5,12,0,2,2,1,2,3,2,True,4,3,3,23,8,4,0.312,0.875,1,18.616666666666667,8,2,0.0869565217391304,2
928,John Davis,john_davis,True,44,False,1,15,73,621,14075,7978,11,3,4,1,0,2,1,10,2,10,7,0,5,1,0,2,3,2,3,2,True,2,4,4,27,11,4,0.0,0.7,0,18.03333333333333,11,1,0.0434782608695652,1
929,Elizabeth Brown,elizabeth_brown,False,28,True,1,2,52,193,14222,3867,12,1,2,2,0,2,1,2,2,2,2,2,2,1,3,1,3,2,1,2,True,3,3,3,18,6,4,1.0,1.0,1,20.216666666666665,15,1,0.0434782608695652,1
930,Patricia Smith,patricia_smith,False,51,False,2,6,40,968,4257,2838,14,1,2,2,0,1,0,8,6,7,0,7,7,0,1,1,2,2,1,1,True,3,3,2,61,30,2,1.0,0.0,2,20.46666666666667,11,1,0.0434782608695652,1
931,William Martinez,william_martinez,False,30,False,2,9,72,879,12858,4695,18,2,3,0,0,1,7,10,3,8,4,1,7,0,2,2,2,2,2,2,True,5,2,4,25,15,4,0.125,0.5,1,14.3,8,1,0.0434782608695652,1
932,Patricia Williams,patricia_williams,True,29,False,0,7,39,806,17285,3339,13,1,2,1,0,2,3,10,2,7,7,7,7,2,1,2,2,2,0,2,True,5,3,2,23,7,4,1.0,1.0,2,17.316666666666666,15,2,0.0869565217391304,2
933,Michael Smith,michael_smith,False,28,True,2,1,84,640,4732,2080,11,1,1,1,0,2,2,5,2,3,2,1,2,0,3,2,0,2,1,1,True,3,3,4,29,13,4,0.333,0.667,2,21.73333333333333,9,1,0.0434782608695652,1
934,Mary Garcia,mary_garcia,False,25,False,2,1,40,266,18830,2096,18,1,1,1,0,2,1,2,3,2,2,2,1,0,3,2,1,2,3,1,True,1,2,3,25,12,4,1.0,1.0,2,17.03333333333333,12,2,0.0869565217391304,2
935,Barbara Garcia,barbara_garcia,False,32,True,1,8,56,604,11693,6209,15,2,0,1,1,2,1,10,4,10,7,0,8,2,2,3,3,2,2,3,True,1,4,3,54,31,3,0.0,0.7,0,20.21666666666667,10,3,0.1304347826086956,2
936,William Brown,william_brown,False,45,False,2,25,83,364,13035,18061,22,5,5,2,0,2,3,22,4,0,0,0,0,0,1,2,1,3,2,2,True,3,2,4,62,28,2,0.0,0.0,2,14.233333333333333,12,1,0.0434782608695652,2
937,Patricia Davis,patricia_davis,False,39,False,0,13,94,412,17334,17123,13,4,5,1,0,3,6,21,4,19,9,15,2,2,2,1,1,2,3,2,True,4,1,3,40,19,3,0.789,0.474,2,18.066666666666663,11,2,0.0869565217391304,2
938,Linda Brown,linda_brown,False,58,True,0,23,88,848,26076,2372,12,1,1,1,0,3,1,2,3,2,2,2,2,2,0,2,2,2,3,2,True,2,2,4,41,18,3,1.0,1.0,1,17.8,11,2,0.0869565217391304,1
939,John Johnson,john_johnson,True,32,True,1,7,79,1089,22845,4883,18,2,2,1,0,1,1,10,3,10,4,1,1,1,3,2,2,2,0,2,True,2,2,3,47,18,3,0.1,0.4,0,22.23333333333333,8,1,0.0434782608695652,1
940,Robert Jones,robert_jones,True,39,True,2,23,93,360,22154,3904,13,1,1,1,0,2,0,6,2,5,2,0,3,0,2,2,0,2,0,2,True,3,2,2,31,10,3,0.0,0.4,1,19.05,11,1,0.0434782608695652,2
941,Mary Smith,mary_smith,False,30,False,1,6,48,1138,23631,4627,12,2,2,1,0,2,0,10,6,9,2,6,7,1,0,1,3,2,0,2,True,2,4,2,59,25,3,0.667,0.222,1,22.183333333333334,11,1,0.0434782608695652,2
942,Robert Brown,robert_brown,False,36,False,1,10,63,325,5747,7094,12,3,4,1,0,3,3,10,0,7,7,1,7,0,3,2,2,2,0,2,True,2,2,2,0,0,5,0.143,1.0,0,21.1,10,1,0.0434782608695652,2
943,David Martinez,david_martinez,False,46,False,2,1,44,991,22957,3423,12,1,8,1,2,1,6,10,3,7,6,5,7,0,3,2,0,2,2,3,True,2,2,4,28,13,4,0.714,0.857,1,16.566666666666666,11,4,0.1739130434782608,2
944,Barbara Williams,barbara_williams,False,28,False,1,1,55,1476,16392,6674,11,2,2,0,0,2,0,10,6,9,8,7,5,3,2,0,3,2,0,2,True,2,3,2,82,32,2,0.778,0.889,0,18.1,16,1,0.0434782608695652,2
945,Jennifer Smith,jennifer_smith,False,50,False,1,28,43,1322,22422,16880,11,4,7,1,0,2,4,25,2,3,2,1,2,0,3,2,0,2,1,2,True,4,3,3,28,13,4,0.333,0.667,2,13.6,10,1,0.0434782608695652,2
946,Robert Brown,robert_brown,True,40,True,2,25,57,299,17235,9094,12,3,0,1,1,3,2,9,2,5,4,1,0,0,3,1,1,2,2,2,True,4,2,3,27,9,4,0.2,0.8,2,23.15,12,1,0.0434782608695652,1
947,Patricia Garcia,patricia_garcia,True,52,True,2,5,64,1030,21534,8446,19,3,0,1,1,2,9,10,2,8,7,7,7,0,1,2,1,2,2,1,True,4,3,4,21,12,4,0.875,0.875,2,17.266666666666666,7,3,0.1304347826086956,1
948,William Miller,william_miller,False,30,False,1,17,95,634,25927,11916,23,3,5,1,0,3,1,9,2,9,1,0,8,2,1,2,0,3,3,2,True,3,2,5,19,11,4,0.0,0.111,2,21.566666666666663,11,1,0.0434782608695652,2
949,Mary Williams,mary_williams,False,39,True,2,18,32,524,13352,4534,11,2,3,1,0,1,0,9,6,8,7,1,7,0,0,2,2,2,0,2,True,2,3,2,76,27,2,0.125,0.875,0,18.516666666666666,11,1,0.0434782608695652,1
950,Linda Brown,linda_brown,False,31,False,0,2,57,587,8935,9852,19,3,0,0,1,3,1,10,5,10,8,9,6,1,3,2,2,2,0,1,True,4,3,2,59,24,3,0.9,0.8,2,18.966666666666665,8,2,0.0869565217391304,2
951,Patricia Smith,patricia_smith,False,41,True,2,10,40,256,22074,6151,13,2,0,0,1,1,1,19,4,19,2,11,9,0,2,0,1,2,0,2,True,2,2,2,55,27,3,0.579,0.105,1,20.55,11,1,0.0434782608695652,1
952,Mary Brown,mary_brown,True,31,False,2,1,54,1060,8319,2302,11,1,6,2,1,2,1,3,2,3,2,2,2,0,3,2,1,2,0,3,True,4,1,2,23,8,4,0.667,0.667,1,15.566666666666666,11,1,0.0434782608695652,1
953,Barbara Rodriguez,barbara_rodriguez,True,44,True,1,3,89,935,14669,2362,12,1,2,1,0,2,4,10,4,3,2,1,2,0,0,2,0,2,2,3,True,2,2,4,43,17,3,0.333,0.667,1,21.03333333333333,12,1,0.0434782608695652,2
954,Patricia Brown,patricia_brown,False,42,True,1,2,37,495,26582,17861,13,4,5,0,0,0,0,21,3,20,8,2,10,0,2,2,2,2,3,1,True,4,2,4,31,12,3,0.1,0.4,2,22.15,10,1,0.0434782608695652,1
955,John Rodriguez,john_rodriguez,False,55,False,1,2,58,282,6992,19187,14,5,5,1,0,1,4,23,5,19,9,9,11,1,3,0,2,2,3,2,True,2,2,3,48,28,3,0.474,0.474,0,20.78333333333333,11,1,0.0434782608695652,1
956,Robert Garcia,robert_garcia,False,56,True,2,8,99,206,4022,19717,14,5,5,1,2,3,6,36,4,7,3,7,7,0,3,2,1,2,0,2,True,2,2,2,41,23,3,1.0,0.429,1,19.9,7,2,0.0869565217391304,2
957,Linda Jones,linda_jones,False,40,True,0,16,74,458,8532,3544,16,1,1,0,0,1,9,6,0,4,2,0,0,1,2,2,2,2,1,2,True,2,3,3,0,0,5,0.0,0.5,0,20.08333333333333,14,1,0.0434782608695652,1
958,Mary Johnson,mary_johnson,False,34,True,0,9,86,943,5494,8500,11,3,4,1,0,2,0,10,0,9,7,1,6,1,3,2,3,2,3,1,True,3,3,3,0,0,5,0.111,0.778,1,17.116666666666667,8,1,0.0434782608695652,2
959,Elizabeth Garcia,elizabeth_garcia,False,40,True,2,2,98,523,22455,4661,13,2,1,1,0,2,1,9,4,9,8,8,8,0,2,2,3,2,2,2,True,2,3,3,33,19,3,0.889,0.889,0,25.28333333333333,9,1,0.0434782608695652,2
960,Jennifer Brown,jennifer_brown,False,41,False,0,1,66,1018,4297,4103,17,2,0,2,1,2,0,10,2,9,3,1,7,1,2,2,0,2,3,2,True,2,1,4,19,11,4,0.111,0.333,0,21.45,8,2,0.0869565217391304,1
961,Elizabeth Johnson,elizabeth_johnson,False,35,True,2,4,87,482,2690,4249,11,2,1,2,0,3,1,9,3,9,6,1,1,0,2,2,2,2,1,2,True,3,3,3,42,25,3,0.111,0.667,0,15.083333333333334,11,1,0.0434782608695652,2
962,William Davis,william_davis,False,51,True,0,5,84,770,17588,14026,11,4,5,1,2,2,1,33,2,33,9,0,10,1,2,2,1,2,1,2,True,3,2,3,21,7,4,0.0,0.273,2,13.8,9,1,0.0434782608695652,1
963,James Martinez,james_martinez,False,38,False,0,2,31,1009,19461,6893,15,2,0,1,1,1,3,11,3,7,7,1,7,1,1,2,0,2,3,2,True,2,2,4,40,14,3,0.143,1.0,2,20.15,10,3,0.1304347826086956,1
964,Mary Martinez,mary_martinez,False,34,False,2,15,66,507,23553,6125,12,2,0,1,1,1,1,10,6,10,8,9,6,0,2,2,0,2,3,3,True,1,2,3,82,41,2,0.9,0.8,1,11.666666666666668,15,1,0.0434782608695652,2
965,Linda Miller,linda_miller,False,25,True,1,19,67,882,9075,3669,11,1,2,1,0,0,3,7,6,3,2,1,2,3,3,2,3,2,2,1,True,1,4,3,76,35,2,0.333,0.667,2,20.8,12,1,0.0434782608695652,2
966,Robert Rodriguez,robert_rodriguez,True,58,False,1,7,53,601,12023,10008,14,3,3,1,0,3,7,31,0,10,9,5,9,0,2,1,0,2,3,1,True,4,2,4,0,0,5,0.5,0.9,2,16.3,9,2,0.0869565217391304,1
967,Robert Smith,robert_smith,False,40,True,1,1,88,329,6762,2387,22,1,2,1,0,3,3,7,3,4,2,0,3,1,1,2,1,3,2,2,True,2,2,3,25,8,4,0.0,0.5,2,18.416666666666668,13,2,0.0869565217391304,1
968,John Williams,john_williams,False,36,False,1,7,83,607,2261,4639,16,2,0,2,1,2,2,17,2,15,7,6,13,1,0,3,0,2,3,1,True,2,2,3,28,16,4,0.4,0.467,2,18.08333333333333,10,2,0.0869565217391304,2
969,Robert Rodriguez,robert_rodriguez,False,48,True,2,4,54,855,18706,7898,11,3,3,1,0,2,1,11,2,10,9,0,8,0,3,2,3,2,2,2,True,2,4,4,31,17,3,0.0,0.9,0,21.53333333333333,8,1,0.0434782608695652,2
970,James Miller,james_miller,False,27,False,1,11,98,1291,6527,2534,14,1,6,1,1,2,8,5,4,1,0,0,0,1,2,3,3,2,1,2,True,2,4,3,60,24,3,0.0,0.0,0,20.066666666666663,12,1,0.0434782608695652,2
971,Robert Jones,robert_jones,False,51,False,2,11,82,1405,24439,13142,16,4,3,1,0,1,3,29,1,5,2,0,3,0,3,1,1,2,1,1,True,1,2,3,9,5,5,0.0,0.4,2,23.0,7,2,0.0869565217391304,2
972,James Jones,james_jones,False,18,False,2,1,97,1124,19305,1611,15,1,2,0,0,2,1,0,5,0,0,0,0,0,3,2,3,2,2,3,True,2,3,3,53,25,3,0.0,0.0,0,14.916666666666666,8,2,0.0869565217391304,2
973,Robert Johnson,robert_johnson,False,35,False,1,1,60,817,10846,5363,12,2,2,1,0,2,0,10,0,9,7,0,0,1,3,1,3,2,1,2,True,2,4,3,0,0,5,0.0,0.778,0,16.266666666666666,12,2,0.0869565217391304,1
974,Barbara Garcia,barbara_garcia,False,27,True,2,2,43,793,20392,5071,20,2,0,2,1,0,3,8,3,6,2,0,0,0,3,0,3,3,1,2,True,1,3,3,38,16,3,0.0,0.333,0,14.166666666666666,16,1,0.0434782608695652,2
975,Jennifer Garcia,jennifer_garcia,True,55,True,2,13,85,267,9277,13695,17,4,0,1,1,3,6,24,2,19,7,3,8,0,0,3,2,2,2,1,True,4,4,4,27,9,4,0.158,0.368,2,21.866666666666667,11,1,0.0434782608695652,1
976,Linda Williams,linda_williams,False,56,True,1,23,68,1369,18235,13402,12,4,3,1,0,2,4,33,0,19,16,15,9,1,3,2,1,2,0,2,True,4,3,2,0,0,5,0.789,0.842,2,16.233333333333334,9,3,0.1304347826086956,1
977,Barbara Jones,barbara_jones,False,34,False,0,26,92,999,15891,2029,20,1,1,0,0,0,1,5,2,5,4,0,0,3,0,1,2,3,2,2,True,2,3,3,25,11,4,0.0,0.8,0,17.683333333333334,13,2,0.0869565217391304,2
978,Michael Rodriguez,michael_rodriguez,False,40,False,0,2,89,1202,13888,6377,20,2,4,1,0,0,5,15,0,12,11,11,8,3,1,3,2,3,1,2,True,2,3,3,0,0,5,0.917,0.917,1,12.5,13,2,0.0869565217391304,1
979,Jennifer Garcia,jennifer_garcia,False,34,True,1,29,86,285,17491,5429,13,2,2,1,0,2,4,10,1,8,7,7,7,2,1,2,2,2,0,2,True,2,3,2,11,4,4,0.875,0.875,1,13.983333333333333,11,2,0.0869565217391304,1
980,David Davis,david_davis,True,31,False,2,2,90,703,11882,2785,14,1,6,2,1,2,7,3,3,1,0,0,0,0,2,1,3,2,2,3,True,2,4,3,44,26,3,0.0,0.0,0,17.016666666666666,10,2,0.0869565217391304,2
981,Patricia Smith,patricia_smith,True,35,False,1,18,67,662,23288,4614,18,2,0,2,1,3,0,5,0,4,2,3,2,1,3,2,2,2,2,1,True,5,3,4,0,0,5,0.75,0.5,2,21.78333333333333,15,1,0.0434782608695652,2
982,John Williams,john_williams,False,38,True,0,7,57,693,15748,2610,11,1,1,2,0,2,1,4,2,4,2,0,3,3,3,3,2,2,3,2,True,1,3,3,17,6,4,0.0,0.5,0,20.3,10,1,0.0434782608695652,2
983,Mary Davis,mary_davis,False,34,False,2,2,98,404,6163,6687,11,2,4,1,0,3,1,14,2,14,11,4,11,0,2,2,3,2,3,3,True,2,4,4,26,12,4,0.286,0.786,0,13.2,11,1,0.0434782608695652,1
984,James Jones,james_jones,False,28,True,1,26,48,736,24232,4724,11,2,0,1,1,2,1,5,0,5,3,0,4,1,2,1,0,2,2,2,True,3,1,3,0,0,5,0.0,0.6,1,17.3,7,1,0.0434782608695652,2
985,Patricia Rodriguez,patricia_rodriguez,True,31,True,1,22,98,330,21057,6179,15,2,3,1,0,3,1,10,3,10,2,6,7,2,3,2,2,2,3,1,True,3,3,4,37,16,3,0.6,0.2,2,16.033333333333335,10,1,0.0434782608695652,2
986,Elizabeth Smith,elizabeth_smith,False,39,True,1,21,44,1498,3567,6120,12,2,0,1,1,3,3,8,2,5,4,1,4,2,0,1,3,2,3,3,True,3,3,4,31,16,3,0.2,0.8,2,17.416666666666668,11,1,0.0434782608695652,2
987,Jennifer Johnson,jennifer_johnson,False,51,True,1,2,52,541,15395,10596,11,3,0,2,1,2,2,14,5,4,2,3,2,0,1,2,1,2,1,2,True,2,3,2,75,34,2,0.75,0.5,1,21.5,9,3,0.1304347826086956,2
988,Patricia Jones,patricia_jones,False,41,False,0,22,75,1200,13953,5467,14,2,1,2,0,2,3,12,4,6,2,3,3,2,3,2,3,2,0,1,True,5,3,2,45,22,3,0.5,0.333,2,21.0,15,1,0.0434782608695652,1
989,James Davis,james_davis,False,37,True,1,4,54,1439,5182,2996,15,1,1,1,0,0,7,8,2,6,4,1,3,0,2,2,2,2,3,2,True,4,3,4,21,11,4,0.167,0.667,1,20.633333333333333,15,1,0.0434782608695652,1
990,Elizabeth Davis,elizabeth_davis,False,33,True,1,5,61,1111,19293,9998,13,2,0,2,1,0,6,8,2,5,4,1,2,0,1,2,3,2,0,3,True,3,4,3,20,6,4,0.2,0.8,0,16.7,11,2,0.0869565217391304,2
991,Jennifer Martinez,jennifer_martinez,False,32,True,1,2,36,499,20497,4078,13,2,0,1,1,0,0,4,3,3,2,1,2,3,2,2,1,2,0,1,True,4,3,1,37,17,3,0.333,0.667,2,15.2,11,2,0.0869565217391304,1
992,Barbara Garcia,barbara_garcia,False,39,True,1,25,71,1485,3449,10920,21,3,4,0,0,1,3,13,2,6,4,0,5,1,2,2,2,3,1,2,True,1,3,4,18,10,4,0.0,0.667,0,20.05,9,1,0.0434782608695652,2
993,William Garcia,william_garcia,False,25,True,1,18,93,1372,12477,6232,11,2,0,1,1,0,2,6,3,3,2,1,2,0,0,3,2,2,1,1,True,3,3,3,37,11,3,0.333,0.667,2,16.05,16,3,0.1304347826086956,2
994,John Smith,john_smith,False,52,False,1,28,59,322,9731,13247,11,4,3,2,0,1,2,24,3,5,3,0,2,1,3,3,2,2,1,1,True,4,4,2,24,10,4,0.0,0.6,2,17.666666666666668,14,1,0.0434782608695652,1
995,John Brown,john_brown,False,43,False,2,6,73,930,20003,4081,14,2,1,1,0,2,1,20,3,20,7,1,8,0,0,1,2,2,0,0,True,4,2,2,32,18,3,0.05,0.35,2,15.533333333333331,12,1,0.0434782608695652,2
996,Linda Brown,linda_brown,False,27,False,1,10,98,205,7100,5769,11,2,0,1,1,2,1,6,3,6,2,4,4,0,3,1,3,2,3,2,True,4,2,3,29,12,4,0.667,0.333,1,15.7,7,2,0.0869565217391304,2
997,Michael Johnson,michael_johnson,True,27,False,2,17,51,135,25681,2394,13,1,1,1,0,3,1,8,2,8,2,7,7,0,3,2,2,2,3,2,True,4,3,3,32,14,3,0.875,0.25,2,22.48333333333333,11,1,0.0434782608695652,2
998,Robert Rodriguez,robert_rodriguez,False,26,True,2,2,36,683,4050,3904,12,1,1,1,0,0,0,5,2,4,3,1,1,0,0,1,3,2,3,2,True,3,4,4,28,17,4,0.25,0.75,1,16.966666666666665,15,1,0.0434782608695652,1
999,James Garcia,james_garcia,False,42,False,1,10,31,1147,16616,16799,14,4,5,1,2,2,0,21,5,20,7,0,9,1,2,2,0,2,2,2,True,3,2,4,54,19,3,0.0,0.35,1,19.8,11,1,0.0434782608695652,2
1000,Robert Williams,robert_williams,False,52,False,1,8,54,258,17363,2950,13,1,2,1,0,3,9,12,2,5,4,0,4,0,2,2,0,2,2,0,True,2,3,3,17,5,4,0.0,0.8,2,19.883333333333333,14,1,0.0434782608695652,2
1001,Barbara Martinez,barbara_martinez,False,37,False,2,11,94,1462,19106,3629,18,1,2,1,0,2,4,8,6,3,2,0,2,0,0,2,2,2,0,2,True,3,2,2,73,41,2,0.0,0.667,0,16.3,7,4,0.1739130434782608,2
1002,Jennifer Williams,jennifer_williams,False,35,True,2,18,60,200,19944,9362,11,3,3,2,0,1,2,10,2,2,2,2,2,0,2,2,3,2,2,2,True,2,3,3,19,11,4,1.0,1.0,0,21.933333333333334,13,1,0.0434782608695652,1
1003,John Williams,john_williams,False,25,True,1,1,81,949,4910,3229,11,1,2,1,0,2,4,7,2,3,2,0,2,1,0,2,3,2,1,1,True,2,4,2,25,11,4,0.0,0.667,2,19.25,12,1,0.0434782608695652,1
1004,Barbara Williams,barbara_williams,False,26,True,2,7,100,652,23577,3578,12,1,2,1,0,2,0,8,2,7,7,0,7,0,2,3,0,2,3,2,True,1,3,3,29,13,4,0.0,1.0,1,14.0,11,2,0.0869565217391304,2
1005,Barbara Jones,barbara_jones,False,29,True,2,17,51,332,9769,7988,13,3,8,1,2,2,1,10,3,10,9,0,9,0,1,1,0,2,0,1,True,3,1,2,39,21,3,0.0,0.9,2,13.916666666666666,11,1,0.0434782608695652,2
1006,Robert Johnson,robert_johnson,True,49,True,2,28,97,1475,22710,4284,20,2,2,2,0,1,3,20,2,4,3,1,3,0,0,1,0,3,0,2,True,2,2,2,26,14,4,0.25,0.75,2,16.816666666666666,10,2,0.0869565217391304,2
1007,Barbara Garcia,barbara_garcia,True,29,False,2,14,84,337,22930,7553,12,3,4,2,0,0,0,9,1,8,7,7,7,0,2,2,3,2,0,2,True,3,4,3,12,5,4,0.875,0.875,2,19.183333333333334,14,1,0.0434782608695652,2
1008,Linda Martinez,linda_martinez,False,54,False,2,1,54,971,5652,17328,19,4,7,1,0,2,6,29,3,20,7,12,7,0,3,2,3,2,3,1,True,3,3,3,46,14,3,0.6,0.35,1,13.75,7,1,0.0434782608695652,1
1009,Barbara Martinez,barbara_martinez,False,58,False,1,1,76,1055,22456,19701,21,5,7,1,0,2,3,32,3,9,8,1,5,1,3,2,0,3,2,2,True,5,2,4,46,20,3,0.111,0.889,1,18.866666666666667,8,1,0.0434782608695652,2
1010,James Davis,james_davis,False,55,True,0,1,81,1136,12414,14732,13,4,7,1,0,3,2,31,4,7,7,0,0,2,1,3,3,2,3,3,True,3,4,4,48,27,3,0.0,1.0,0,21.316666666666663,15,1,0.0434782608695652,1
1011,Mary Smith,mary_smith,False,36,False,2,3,99,1174,20763,9278,16,2,0,1,1,3,3,15,3,5,4,0,1,0,0,2,1,2,3,2,True,3,2,4,31,18,3,0.0,0.8,2,17.933333333333334,15,1,0.0434782608695652,2
1012,James Smith,james_smith,True,31,False,2,1,50,667,16154,1359,12,1,6,2,1,3,1,1,3,1,0,0,0,0,1,0,2,2,1,2,True,3,2,3,35,21,3,0.0,0.0,0,16.266666666666666,13,1,0.0434782608695652,2
1013,Patricia Johnson,patricia_johnson,False,30,False,0,7,73,855,12761,4779,14,2,0,1,1,3,7,8,3,3,2,0,2,2,3,2,0,2,1,2,True,2,2,3,28,16,4,0.0,0.667,1,24.116666666666667,11,2,0.0869565217391304,1
1014,Linda Garcia,linda_garcia,False,31,False,2,8,93,182,8847,16422,11,4,7,1,0,4,3,9,3,3,2,1,0,0,0,2,1,2,2,3,True,3,3,3,39,18,3,0.333,0.667,2,21.866666666666667,10,1,0.0434782608695652,1
1015,William Miller,william_miller,False,34,True,0,1,91,560,20284,2996,14,1,1,2,0,3,5,10,2,4,3,1,3,2,3,2,0,2,2,2,True,2,1,2,24,10,4,0.25,0.75,1,17.65,12,2,0.0869565217391304,2
1016,Elizabeth Jones,elizabeth_jones,True,31,False,2,8,34,202,22262,1261,12,1,1,1,0,2,1,1,3,1,0,0,0,0,0,1,1,2,2,3,True,2,2,3,26,14,4,0.0,0.0,1,15.766666666666667,10,1,0.0434782608695652,2
1017,Robert Garcia,robert_garcia,False,27,True,1,11,91,1377,7679,2099,14,1,2,1,0,0,0,6,3,5,0,1,4,0,1,2,0,2,1,3,True,2,2,3,29,15,4,0.2,0.0,2,22.8,7,1,0.0434782608695652,1
1018,Patricia Rodriguez,patricia_rodriguez,False,36,True,2,4,37,172,22604,5810,16,2,2,1,0,3,1,10,2,10,4,1,8,0,0,1,3,2,2,1,True,2,2,3,24,11,4,0.1,0.4,0,20.53333333333333,14,1,0.0434782608695652,2
1019,Michael Williams,michael_williams,False,36,False,1,16,98,329,13494,5647,13,2,0,1,1,3,4,11,3,3,2,0,2,2,2,1,0,2,0,1,True,2,2,2,45,15,3,0.0,0.667,2,23.21666666666667,11,1,0.0434782608695652,1
1020,Patricia Miller,patricia_miller,False,47,True,1,1,74,465,10205,3420,12,1,1,1,0,2,7,17,2,6,5,1,2,1,0,2,3,2,2,1,True,1,3,3,25,14,4,0.167,0.833,1,21.71666666666667,8,1,0.0434782608695652,2
1021,Robert Brown,robert_brown,True,25,True,1,9,68,383,15182,4400,12,1,6,1,1,1,3,6,2,3,2,2,2,0,0,1,0,2,0,2,True,2,1,2,27,12,4,0.667,0.667,2,23.25,11,1,0.0434782608695652,2
1022,Robert Brown,robert_brown,False,37,True,2,5,84,1413,25470,3500,14,1,2,0,0,1,0,7,2,6,5,1,3,0,2,3,2,2,0,0,True,3,4,3,21,9,4,0.167,0.833,0,21.1,8,1,0.0434782608695652,1
1023,Elizabeth Garcia,elizabeth_garcia,False,56,False,1,1,90,1255,10494,2066,22,1,1,1,0,1,2,5,3,3,2,1,0,1,0,2,0,3,3,3,True,1,3,4,38,19,3,0.333,0.667,1,16.25,13,1,0.0434782608695652,2
1024,Barbara Smith,barbara_smith,False,47,False,1,2,82,359,26703,17169,19,4,7,1,0,3,3,26,2,20,17,5,6,2,0,2,2,2,1,3,True,3,3,3,23,12,4,0.25,0.85,0,14.766666666666667,15,1,0.0434782608695652,2
1025,David Rodriguez,david_rodriguez,False,24,False,1,4,42,1476,15211,4162,12,2,0,1,1,0,1,5,3,5,4,0,3,2,3,2,2,2,2,2,True,4,3,3,40,15,3,0.0,0.8,1,16.833333333333332,13,1,0.0434782608695652,2
1026,Barbara Miller,barbara_miller,False,32,True,1,7,97,601,23343,9204,12,2,0,1,1,4,4,7,3,4,3,0,3,1,3,2,3,2,2,1,True,2,3,2,25,14,4,0.0,0.75,0,20.35,8,1,0.0434782608695652,2
1027,Barbara Smith,barbara_smith,False,34,False,1,1,86,401,3708,3294,17,1,2,1,0,2,5,7,2,5,4,0,2,1,3,1,1,2,0,1,True,2,2,2,24,9,4,0.0,0.8,2,19.266666666666666,11,2,0.0869565217391304,1
